core_frequency,max_amplitude,average_activation,duration,label
190.8930801,1913946900,0.005663636,0.423537415,snare
158.0371806,1.0189517,0.007412304,0.349886621,snare
155.7665629,2147483400,0.004761048,0.47384375,snare
182.5122472,1698666200,0.009210224,1.764920635,snare
80.15262007,32767,0.005501873,0.183401361,snare
113.005545,1.0199819,0.005781795,0.254081633,snare
168.4831095,2147221500,0.009669082,0.246213152,snare
379.5740714,16186,0.007554648,3.714126984,snare
186.0282001,1,0.009434502,0.304943311,snare
217.3887701,2121713700,0.008160289,0.347664399,snare
235.6142882,0.9944263,0.007654679,0.129977324,snare
83.16068439,2105119700,0.009948481,1.186575964,snare
250.8007756,28837,0.009996077,1.392585034,snare
142.0729444,0.9999807,0.006243582,0.387913832,snare
213.9867414,1252079600,0.010536601,0.901972789,snare
155.960592,2147483400,0.005009711,0.48175,snare
120.7863091,1896399600,0.005593418,1.980181406,snare
488.838788,2074578200,0.004249461,1.332993197,snare
163.9217141,2051958000,0.00972992,0.133650794,snare
182.2852001,2121713400,0.009698343,0.14861678,snare
32.81226063,1681065500,0.004121409,0.387936508,snare
392.873025,2147483400,0.006560607,0.96,snare
46.77344736,2065719600,0.006109728,0.177188209,snare
188.9412853,30384,0.009370307,0.124693878,snare
204.9562271,1,0.007381481,0.500453515,snare
34.78146641,2121602800,0.004582977,15.73770833,snare
224.8444848,581370100,0.009092302,0.903854875,snare
238.1477394,2122901500,0.010060148,0.130113379,snare
270.5397767,1833379300,0.009042368,5.333333333,snare
118.6183682,31996,0.005443782,0.383537415,snare
174.1097477,1,0.010270008,0.638004535,snare
269.8851134,1913946900,0.009909335,0.774988662,snare
1285.646484,1913946600,0.005807665,0.51106576,snare
343.1195069,32767,0.009426367,0.930975057,snare
243.7724978,1170583300,0.008034439,0.963650794,snare
179.0998307,1,0.009467539,0.404444444,snare
489.6989691,1892038100,0.011436999,0.355034014,snare
215.1229127,1987865100,0.006274713,0.327505669,snare
51.61126882,32767,0.006412589,0.88707483,snare
189.957589,1913946900,0.01019669,0.567324263,snare
280.1239641,1306369300,0.009838412,0.640544218,snare
91.8541974,2121713900,0.00848181,0.132743764,snare
206.4458034,1,0.008231892,0.193696145,snare
173.2310086,1776929000,0.007727148,0.199115646,snare
193.1290785,26363,0.006031492,0.243174603,snare
157.1274823,0.99990845,0.008809038,0.439773243,snare
72.78884617,1896399600,0.005898426,3.230589569,snare
256.1872797,2121481700,0.007513678,0.170541667,snare
1040.994439,1913946900,0.003724619,0.14106576,snare
222.6436417,2122818000,0.009368199,1.150793651,snare
501.0602689,1953160700,0.00635809,0.104104167,snare
130.793679,30936,0.00816637,0.31553288,snare
234.11063,0.97006226,0.007403049,0.522879819,snare
191.4279428,1,0.009037135,0.378004535,snare
542.3416259,1913946900,0.007538918,0.155328798,snare
238.3285017,2122901500,0.008621636,0.769229025,snare
33.49193334,1958500900,0.001800094,1.35414966,snare
247.5684085,2121713700,0.007751941,0.383922902,snare
128.9159579,2121713900,0.007873778,0.434807256,snare
1172.841743,30729,0.005449536,0.220589569,snare
136.4669358,2121713700,0.00960376,0.586553288,snare
570.7836428,2147483400,0.004758507,0.285487528,snare
217.8801466,2121713700,0.006892682,0.423537415,snare
515.5279187,29201,0.006448648,0.340770975,snare
151.6238809,0.80905664,0.006909864,0.18015873,snare
391.9745022,2122899200,0.007365518,0.388253968,snare
149.8789158,2147221500,0.008632618,0.322993197,snare
384.4566357,32767,0.00656384,2.022494331,snare
361.6467328,2126764000,0.007876306,0.1,snare
34.96780075,32767,0.006404603,1.60521542,snare
43.33830209,1455252000,0.007007642,0.452380952,snare
221.9267978,2122814000,0.009172579,1.183968254,snare
279.8490616,32383,0.009292727,2.374285714,snare
181.6255003,1,0.008518406,0.260204082,snare
530.1586186,2074578400,0.007374934,0.3125,snare
1751.624516,2121713900,0.006216966,0.322698413,snare
172.4009557,2121713900,0.010039779,0.313174603,snare
126.9215204,2122627300,0.007275057,5.581405896,snare
148.4152011,2073924900,0.00858914,0.131972789,snare
456.5630525,1913946600,0.0077029,0.19106576,snare
1664.362695,2121713900,0.005572103,0.164557823,snare
83.64979806,32767,0.009417289,1.206,snare
206.792348,0.7730101,0.008396425,0.156893424,snare
34.99762585,1824230700,0.003778237,0.2,snare
143.3360288,2130880300,0.008350862,12.97295833,snare
321.7649778,2121713900,0.008276437,0.205646259,snare
310.513153,498838000,0.005845076,1.397959184,snare
156.1491447,2121713900,0.009840523,0.295804989,snare
495.1893598,2147417900,0.007644633,0.450997732,snare
246.7011945,2115330300,0.008751596,0.147936508,snare
260.6762336,1913946900,0.010921434,0.353764172,snare
38.37511508,2066296300,0.00490355,0.508004535,snare
261.0367192,2121713900,0.008610737,0.199183673,snare
211.3983086,1753337600,0.00750036,0.738956916,snare
119.034588,1913718500,0.00825184,0.769433107,snare
251.3335189,32767,0.00624747,0.394580499,snare
233.8622486,0.6305847,0.00956077,0.466235828,snare
319.3773107,2112130000,0.010368813,3.371882086,snare
215.8401288,2121713900,0.0113286,0.298866213,snare
211.4419552,1575365100,0.009354151,0.14814059,snare
176.1463228,22587,0.008443492,0.248639456,snare
79.25574566,2121713700,0.009776088,0.119727891,snare
244.7539732,1,0.006544235,0.156689342,snare
173.8988625,2117100300,0.007800317,0.867868481,snare
191.4836275,0.96209717,0.010248364,0.495578231,snare
177.390169,2121713900,0.009810491,0.296145125,snare
283.634773,1913946900,0.007133884,4.8,snare
202.164745,2121713900,0.010048633,0.464240363,snare
1790.705948,1913946900,0.007618339,0.100498866,snare
194.9264421,2121713900,0.00870146,0.329705215,snare
171.6527032,1991841500,0.009590282,0.527913832,snare
183.4386391,2121713900,0.007598799,0.173809524,snare
268.0292045,32767,0.007791544,0.737097506,snare
197.4521166,2121713900,0.008199154,0.149115646,snare
246.8111253,1892038100,0.008947772,0.312494331,snare
239.2694229,2074578400,0.007918692,0.125,snare
193.3634362,1806074600,0.006873813,0.268730159,snare
179.8076574,32355,0.008805482,0.169455782,snare
319.1772832,2121713900,0.009351031,0.219092971,snare
205.0804341,2121713700,0.00730175,0.473469388,snare
239.145191,1476421400,0.008299612,0.199160998,snare
231.5338822,2121713900,0.010142176,0.473492063,snare
77.49799723,2028559400,0.006978416,0.302108844,snare
37.21447394,2122901800,0.005259253,0.413786848,snare
591.1854492,2123090400,0.012695743,5.114958333,snare
200.9159707,1833787400,0.009572095,0.248163265,snare
177.410269,2005817100,0.006392648,0.365306122,snare
208.4190588,2121713900,0.008438082,0.213287982,snare
1829.980756,2121713700,0.005911012,0.258639456,snare
241.8612745,1913946900,0.010708888,1.8,snare
33.1458837,26177,0.005629134,0.547981859,snare
316.456494,32375,0.007386763,0.320544218,snare
214.6247185,2147483400,0.009890886,0.173877551,snare
180.7459112,2121713900,0.009339488,0.398843537,snare
594.9463622,1002764800,0.005340831,1.235306122,snare
197.4502177,2147483400,0.006932377,0.91462585,snare
189.8874499,2108419600,0.010262488,0.294081633,snare
304.6538954,1550077400,0.009054995,9.6,snare
133.3859015,23957,0.006626609,0.930544218,snare
215.6822968,1913946900,0.009892711,1.290612245,snare
49.00082681,1882088200,0.005696388,0.200884354,snare
178.019167,1,0.011202846,0.297800454,snare
142.9510774,1,0.009022649,0.376462585,snare
133.5752164,1913888500,0.007816838,0.243106576,snare
226.931675,2121713900,0.005869512,0.378526077,snare
174.6157501,2018944500,0.004916932,0.524512472,snare
1212.070667,2074578200,0.004445742,0.317981859,snare
228.3793654,2121713700,0.009628219,0.165895692,snare
32.99364066,0.964447,0.006230993,0.324285714,snare
50.4840033,1561483300,0.007151771,0.355192744,snare
379.2886712,0.9879699,0.00893465,0.941655329,snare
288.2436114,1659958500,0.009651425,1.824172336,snare
159.9347092,26798,0.00843731,0.508435374,snare
46.33378185,27305,0.002199261,3.756031746,snare
310.6322498,1913946600,0.006469542,0.171995465,snare
178.7182946,2121713900,0.009322241,0.395192744,snare
170.8316524,0.8029945,0.009002288,0.292380952,snare
285.1243564,1486625300,0.009676158,3.870958333,snare
444.3850866,2074578200,0.005650273,0.27399093,snare
214.3336757,1913934300,0.009383403,0.26739229,snare
1966.404727,2099509500,0.005364141,0.197460317,snare
261.6583687,2074578200,0.004353242,0.995,snare
242.4218925,2117990700,0.008725405,0.160680272,snare
1975.967108,2121713900,0.003173822,0.221179138,snare
219.3983917,1913946900,0.008917415,0.323537415,snare
207.518538,0.98442596,0.008798308,0.407913832,snare
149.7418434,1923393800,0.007691566,0.218302083,snare
319.6482789,1922413800,0.009208054,0.253605442,snare
190.3928763,0.9999695,0.007691852,0.243514739,snare
191.1128444,1,0.008782172,0.293106576,snare
70.96948319,1588800800,0.007756116,0.94031746,snare
200.4844795,2121713900,0.010574207,0.259773243,snare
78.18027492,2121713700,0.007046097,0.180544218,snare
448.8836796,1913147100,0.00672723,0.093673469,snare
55.99345013,2121713700,0.009597839,0.218276644,snare
115.5056633,1701090300,0.00678785,0.755986395,snare
362.8755044,2132121600,0.008171383,0.093741497,snare
183.6390267,31654,0.00995447,0.162403628,snare
144.8217009,2117024500,0.008253919,0.158185941,snare
189.0775428,1,0.009570287,0.35478458,snare
127.5504149,1705519600,0.008960192,0.566213152,tom
69.75612241,2121713700,0.009965994,0.791111111,tom
203.1903957,20641,0.007817167,3.77952381,tom
110.5269767,2121713900,0.008870041,0.342947846,tom
84.42404779,1892481000,0.010419712,0.626893424,tom
131.8670304,1680843300,0.008860385,8,tom
108.9427647,2121713700,0.007485654,0.546961451,tom
63.26571862,2121713700,0.008150319,0.725238095,tom
323.1437317,979776800,0.009834834,5.175396825,tom
145.5453723,2121713700,0.009053633,0.567777778,tom
128.3079778,1780605400,0.010267445,0.37290625,tom
126.6788151,1768460000,0.009204839,0.436375,tom
81.85491992,24597,0.010312495,4.92478458,tom
154.3810329,2121713900,0.009024699,0.516485261,tom
125.5836866,2055898900,0.009546114,0.606666667,tom
352.6114769,975037200,0.006830595,3.320816327,tom
92.19608963,2121605600,0.009698685,0.408367347,tom
187.7950069,2121713900,0.009838625,0.601791383,tom
115.9560996,2121713900,0.009313326,0.333605442,tom
98.93011844,1833128700,0.008337136,2.105283447,tom
73.82404579,2147483400,0.00882963,0.890760417,tom
127.2218447,2097581600,0.008066868,0.632222222,tom
80.22171289,2121713700,0.008309209,0.602403628,tom
53.81313991,1331308500,0.00766085,5.4,tom
59.94372007,2147483400,0.006970013,0.8879375,tom
33.32461718,2147483400,0.009192659,0.788729167,tom
182.9519842,2121713900,0.009737894,0.456848073,tom
90.52014981,30623,0.008368803,4.92478458,tom
68.92397199,2016792800,0.009070898,0.579591837,tom
130.573924,2121713900,0.007782677,0.606553288,tom
109.8270863,2121713700,0.009370286,1.057641723,tom
118.2742419,2120289300,0.008641836,0.445442177,tom
82.97073617,30938,0.008963496,0.176575964,tom
86.21525657,2121713900,0.009583596,0.462380952,tom
91.97330151,0.6880493,0.009754377,0.41138322,tom
190.0292269,1921605900,0.008738393,0.5569161,tom
271.3264959,18957,0.009472463,0.529705215,tom
182.383173,1689183500,0.010549971,4.124988662,tom
32.57782735,2147483400,0.004203116,0.526326531,tom
78.93414993,2113120500,0.009534237,0.484693878,tom
149.3322061,1236444900,0.008403696,0.445578231,tom
71.09585867,1820323800,0.008330172,0.880725624,tom
309.5654931,2143190300,0.008487328,9.6,tom
70.7625826,1633870800,0.01019094,5.290907029,tom
96.55896842,2121713900,0.009614973,0.865283447,tom
92.70561988,30936,0.008731515,0.62047619,tom
108.7014633,2121713700,0.009214644,0.725351474,tom
136.1731316,2122818000,0.00919612,4.752743764,tom
114.872614,2070120000,0.008462564,0.356363636,tom
150.6559545,2121180700,0.008113955,1.125646259,tom
58.22457016,15895,0.003870193,1.589410431,tom
169.357808,2121713900,0.009442069,0.66829932,tom
65.69605363,2109965000,0.009194629,0.564376417,tom
132.9852114,0.38315615,0.010013317,0.198027211,tom
153.3234423,32202,0.009440192,0.112199546,tom
52.65964832,1913946900,0.004843522,3.2,tom
136.0946813,2121713900,0.009027408,0.421519274,tom
133.6895731,2121713700,0.009460565,0.697959184,tom
175.1000809,1831987200,0.01006608,0.823310658,tom
84.48733811,2048128800,0.009649267,0.443106576,tom
36.2474287,2147483400,0.008964118,0.77203125,tom
134.753133,2075379700,0.009639669,0.594716553,tom
64.49663212,2122818000,0.009005833,5.991995465,tom
81.64796146,2121713900,0.009627016,0.99244898,tom
39.51564488,2147483400,0.006507125,0.492879819,tom
175.7466756,2084536000,0.009121,0.606712018,tom
104.2754325,2037584100,0.009447567,0.392743764,tom
83.40850884,2075580900,0.010254061,1.160408163,tom
150.9103149,2121713700,0.009326519,0.687301587,tom
61.86102689,2121713700,0.009863147,0.547278912,tom
88.39374046,2100889100,0.010664626,0.196235828,tom
75.34898602,2121713900,0.008301929,0.650340136,tom
140.0369652,2121713900,0.008668613,0.24952381,tom
57.89394754,2147483400,0.006244185,0.80121875,tom
155.2594643,2048559600,0.008964784,0.542040816,tom
127.1260638,1866874600,0.007096817,0.25,tom
171.8751636,2147483400,0.008620754,0.576177083,tom
51.65450533,2121713700,0.008933295,0.459954649,tom
217.7207228,1970417400,0.008628805,3.222902494,tom
55.11991417,30658,0.009724704,1.096938776,tom
95.91541659,2121713700,0.009029541,0.144965986,tom
152.5073181,2121713900,0.008171169,0.536507937,tom
94.66716003,0.7648135,0.009564617,0.249387755,tom
55.4155002,1790653200,0.008135338,0.592539683,tom
87.33655975,2098783200,0.00928558,1.610907029,tom
54.53696401,2121713900,0.00840174,1.136099773,tom
182.3725267,2121713700,0.008739718,0.692176871,tom
75.56270291,1904163600,0.008149624,0.474875283,tom
60.65112197,2074508500,0.007734431,1.151895833,tom
171.932615,14237,0.009406611,0.538049887,tom
193.4995133,1815942400,0.004854323,1.259727891,tom
32.21365193,2121713700,0.008254789,0.231836735,tom
195.7952883,2121713700,0.0089527,0.22739229,tom
198.2379945,2121713900,0.009204685,0.770680272,tom
89.5570972,2079283200,0.008918947,0.54462585,tom
236.543259,2115031300,0.00744866,0.26170068,tom
114.3261909,1856780000,0.008800318,0.194195011,tom
115.2750868,2121713900,0.008233315,0.36861678,tom
112.133825,2121713700,0.010034705,0.325102041,tom
85.84785381,2121713900,0.009918866,0.72829932,tom
134.1337138,1462711800,0.008855943,4.016326531,tom
105.1744581,2121713900,0.008725842,0.383628118,tom
107.6684547,1967925800,0.009653224,3.314399093,tom
94.10317983,2117724700,0.009183213,1.340453515,tom
85.71794645,30937,0.009520677,0.702970522,tom
161.7696524,2082534700,0.009224196,0.6821875,tom
73.14066868,1667750900,0.009897968,7.32399093,tom
66.83425701,2121713900,0.007707627,0.530907029,tom
89.03661732,2147483400,0.010332196,0.9044375,tom
76.5149053,1919281700,0.008202598,0.602743764,tom
157.7388407,2045791500,0.009234135,2.105283447,tom
63.7222608,2147483400,0.010046338,1.242135417,tom
136.1992571,2121713900,0.008978182,0.250612245,tom
38.91177056,2147483400,0.00724603,0.558260417,tom
110.3291418,2121713900,0.008469803,0.43170068,tom
188.1880621,2120787700,0.009947611,0.302312925,tom
76.54642077,2121713700,0.008839027,0.809206349,tom
145.6844281,1123295500,0.009701082,3.736530612,tom
73.73967077,2121713700,0.008523224,0.362879819,tom
47.04041419,1958894300,0.008185958,1.854648526,tom
155.9417494,2121713700,0.009043557,0.288480726,tom
119.4004432,2121713900,0.009871367,0.506848073,tom
117.9125523,2023986400,0.009368747,1.657301587,tom
72.64010454,2110043100,0.008848029,0.305442177,tom
64.35812799,2121713700,0.009186425,0.961904762,tom
64.36969697,1833401600,0.007979897,0.965328798,tom
36.78855912,1746239000,0.008085415,0.908639456,tom
155.4448475,2121713900,0.008996146,0.319977324,tom
48.92962786,2147483400,0.008909483,0.503520833,tom
74.04792399,2147483400,0.008958302,1.075020833,tom
95.49846739,2121713700,0.008969323,0.396961451,tom
274.1537966,2057010200,0.007126744,0.712494331,tom
72.70035765,1777806300,0.006357519,2.06170068,tom
140.6067305,2147418100,0.009479257,1.391496599,tom
315.6722484,28991,0.009718078,0.493129252,tom
161.9722919,1503296000,0.009523733,1.700408163,tom
99.68618701,2121713900,0.00956775,0.572335601,tom
82.6543557,1311539700,0.009933445,0.5,tom
64.66175372,2121713900,0.009604344,0.520680272,tom
53.337838,2147483400,0.009864832,0.293877551,tom
77.27304685,2121713700,0.009431889,0.439546485,tom
89.83075584,2108580100,0.009658088,1.202086168,tom
196.4051089,2121713900,0.00914907,2.582131519,tom
149.0201421,1655448000,0.009556452,0.567800454,tom
393.3193536,796153100,0.005679071,1.406938776,tom
133.2341803,29204,0.01029641,0.665056689,tom
435.1739953,2147483400,0.006017556,0.712494331,tom
48.73348334,1977653200,0.007400443,0.684331066,tom
131.5426577,1925438000,0.009958551,0.848503401,tom
45.58206501,2147483400,0.00935176,0.518177083,tom
147.808076,1893385500,0.009033985,3.384013605,tom
72.9485625,1319751400,0.009318187,0.705918367,tom
141.6679236,2121713900,0.009108042,2.343741497,tom
88.50572145,2121713700,0.008733524,0.527868481,tom
61.29923181,2121713900,0.009909084,0.552108844,tom
152.6100475,1726455800,0.010203212,0.932471655,tom
98.64497942,2121713700,0.00848696,0.477641723,tom
171.3219141,2121713700,0.009143172,2.413945578,tom
48.72453559,1560975600,0.009740719,0.778888889,tom
113.5172239,20324,0.009553718,0.401337868,tom
184.3283603,1057959700,0.008459798,2.804421769,tom
58.63064068,32027,0.008579114,0.45462585,tom
197.3461664,29206,0.009542512,0.446848073,tom
170.2249077,1942432300,0.006108183,1.67553288,tom
104.1101722,1770639100,0.007321219,0.965328798,tom
101.6420999,2147483400,0.009318551,0.712895833,tom
103.6630521,2121713700,0.007872254,0.701473923,tom
202.9352331,2121713700,0.009208124,0.430839002,tom
142.1763175,2116892700,0.009263808,0.316371882,tom
63.83596979,1578292200,0.00887126,1.521020408,tom
99.2428576,1923191000,0.009500867,0.75715625,tom
91.49019345,2121713700,0.009756246,0.373333333,tom
147.1297092,29721,0.008020976,0.394920635,tom
470.921076,2121713900,0.009704698,0.25845805,tom
109.5230468,2121713700,0.008990716,0.308639456,tom
204.7536497,2107992800,0.010003262,0.23015873,tom
302.5010851,2121713700,0.00983691,0.410952381,tom
44.1341783,1530572300,0.005299355,2.200657596,tom
600.8799181,1980958200,0.005043692,0.602743764,tom
69.88020834,24980,0.006451566,1.177437642,tom
98.50233716,2121713700,0.006564084,0.694081633,tom
58.9727523,2121713700,0.009967318,2.265714286,tom
65.88570576,527150600,0.009914322,5.174852608,tom
130.9701879,2107250200,0.009374118,0.35968254,tom
102.2604755,1888890600,0.009046416,1.829773243,tom
120.2102153,2145339600,0.009681131,0.773514739,tom
209.2631192,30937,0.0096213,0.289977324,tom
154.1159635,2121713900,0.009679348,0.256054422,tom
117.9125466,2116158000,0.009368939,1.657301587,tom
107.3461467,2121713900,0.009310812,0.195396825,tom
210.7361017,1673321500,0.009128719,1.052958333,tom
115.4030638,2121713900,0.009666852,0.29462585,tom
125.9789408,2041105400,0.009136766,2.103900227,tom
175.7899758,2102788900,0.010020685,0.276417234,tom
401.5042327,2121713700,0.009326736,0.379591837,tom
70.67456845,2121713700,0.006390326,0.757414966,tom
97.89136493,2104970200,0.010002923,0.397687075,tom
383.9530097,1144856000,0.009261142,3.17877551,tom
283.7677181,1108220900,0.009084649,0.208979592,tom
38.79598777,1531138800,0.007714601,0.562018141,tom
79.33762057,1913946600,0.006975444,1.142857143,tom
83.04057019,2121493800,0.008992044,0.388117914,tom
94.96488354,2115331600,0.008636496,0.87569161,tom
96.45476294,2121713900,0.00930944,0.446145125,tom
104.0222294,2011965400,0.008722311,0.358321995,tom
123.5060329,2121713900,0.009863213,0.409070295,tom
71.38632635,2099358200,0.00924262,1.407732426,tom
249.2186233,957996540,0.008374094,3.470861678,tom
149.5368184,913347100,0.00940704,0.589455782,tom
178.439755,2041252900,0.010422631,0.317833333,tom
292.3623236,1913946600,0.008589601,1,tom
177.5863958,929707800,0.00941169,4.263764172,tom
102.0352054,0.99999994,0.007097878,0.365827664,tom
47.0403793,2121713700,0.008185918,1.854648526,tom
67.57604112,2093372200,0.0080012,0.910952381,tom
59.06595484,2147483400,0.006742063,0.755635417,tom
119.416607,0.48712158,0.009349632,0.855895692,tom
61.53704392,2120648400,0.009062636,0.430340136,tom
161.8384505,2147483100,0.008638553,0.55278125,tom
126.1158911,2104953300,0.009771128,0.652539683,tom
90.55006295,1586512400,0.006650742,0.150090703,tom
72.96851802,2147483400,0.007275022,0.732614583,tom
123.8636213,32360,0.009973357,0.291201814,tom
164.5492989,1483024100,0.008319457,3,tom
97.7978337,2121713900,0.009282172,0.292380952,tom
166.7256623,2000219900,0.009669696,0.347709751,tom
197.0409724,2042277400,0.008435874,0.329705215,tom
183.0032964,2121713700,0.006595545,0.677913832,tom
48.68226363,2121713900,0.007713673,0.26292517,tom
109.57067,1310244400,0.008854163,6.739183673,tom
100.7468339,2121713700,0.009331534,0.592879819,tom
141.5493176,2147483400,0.009296483,0.62078125,tom
118.5112116,1845704000,0.009186286,0.323582766,tom
87.42887018,1938576400,0.009750626,0.360589569,tom
105.6161312,30935,0.009841739,0.567823129,tom
49.7134942,2147483400,0.009150594,0.785625,tom
79.25150309,2147483400,0.008942687,0.86078125,tom
117.3739022,1997052900,0.009338084,0.353809524,tom
125.645637,2147483400,0.009406758,0.68721875,tom
208.5680127,716188160,0.009402622,0.557709751,tom
159.1402156,2121713700,0.00943363,1.8169161,tom
